OGID	esc,pips1,mef48,mef
OG262_0	1810037I17Rik,1810037I17Rik_pips1,1810037I17Rik_mef48,1810037I17Rik_mef
OG263_0	1810043G02Rik,1810043G02Rik_pips1,1810043G02Rik_mef48,1810043G02Rik_mef
OG264_0	1810043H04Rik,1810043H04Rik_pips1,1810043H04Rik_mef48,1810043H04Rik_mef
OG265_0	1810046J19Rik,1810046J19Rik_pips1,1810046J19Rik_mef48,1810046J19Rik_mef
OG266_0	1810046K07Rik,1810046K07Rik_pips1,1810046K07Rik_mef48,1810046K07Rik_mef
OG267_0	1810048J11Rik,1810048J11Rik_pips1,1810048J11Rik_mef48,1810048J11Rik_mef
OG268_0	1810049H13Rik,1810049H13Rik_pips1,1810049H13Rik_mef48,1810049H13Rik_mef
OG269_0	1810055G02Rik,1810055G02Rik_pips1,1810055G02Rik_mef48,1810055G02Rik_mef
OG270_0	1810058I24Rik,1810058I24Rik_pips1,1810058I24Rik_mef48,1810058I24Rik_mef
OG271_0	1810059H22Rik,1810059H22Rik_pips1,1810059H22Rik_mef48,1810059H22Rik_mef
OG272_0	1810062G17Rik,1810062G17Rik_pips1,1810062G17Rik_mef48,1810062G17Rik_mef
OG273_0	1810062O18Rik,1810062O18Rik_pips1,1810062O18Rik_mef48,1810062O18Rik_mef
OG274_0	1810063B05Rik,1810063B05Rik_pips1,1810063B05Rik_mef48,1810063B05Rik_mef
OG275_0	1810063B07Rik,1810063B07Rik_pips1,1810063B07Rik_mef48,1810063B07Rik_mef
OG276_0	1810074P20Rik,1810074P20Rik_pips1,1810074P20Rik_mef48,1810074P20Rik_mef
OG277_0	2010001A14Rik,2010001A14Rik_pips1,2010001A14Rik_mef48,2010001A14Rik_mef
OG278_0	2010001M06Rik,2010001M06Rik_pips1,2010001M06Rik_mef48,2010001M06Rik_mef
OG279_0	2010001M09Rik,2010001M09Rik_pips1,2010001M09Rik_mef48,2010001M09Rik_mef
OG280_0	2010002N04Rik,2010002N04Rik_pips1,2010002N04Rik_mef48,2010002N04Rik_mef
OG281_0	2010003O02Rik,2010003O02Rik_pips1,2010003O02Rik_mef48,2010003O02Rik_mef
OG282_0	2010005H15Rik,2010005H15Rik_pips1,2010005H15Rik_mef48,2010005H15Rik_mef
OG283_0	2010011I20Rik,2010011I20Rik_pips1,2010011I20Rik_mef48,2010011I20Rik_mef
OG284_0	2010012O05Rik,2010012O05Rik_pips1,2010012O05Rik_mef48,2010012O05Rik_mef
OG285_0	2010012P19Rik,2010012P19Rik_pips1,2010012P19Rik_mef48,2010012P19Rik_mef
OG286_0	2010015L04Rik,2010015L04Rik_pips1,2010015L04Rik_mef48,2010015L04Rik_mef
OG287_0	2010015M23Rik,2010015M23Rik_pips1,2010015M23Rik_mef48,2010015M23Rik_mef
OG288_0	2010106G01Rik,2010106G01Rik_pips1,2010106G01Rik_mef48,2010106G01Rik_mef
OG289_0	2010107E04Rik,2010107E04Rik_pips1,2010107E04Rik_mef48,2010107E04Rik_mef
OG290_0	2010107G12Rik,2010107G12Rik_pips1,2010107G12Rik_mef48,2010107G12Rik_mef
OG291_0	2010107G23Rik,2010107G23Rik_pips1,2010107G23Rik_mef48,2010107G23Rik_mef
OG292_0	2010107H07Rik,2010107H07Rik_pips1,2010107H07Rik_mef48,2010107H07Rik_mef
OG293_0	2010109K11Rik,2010109K11Rik_pips1,2010109K11Rik_mef48,2010109K11Rik_mef
OG294_0	2010110K18Rik,2010110K18Rik_pips1,2010110K18Rik_mef48,2010110K18Rik_mef
OG295_0	2010111I01Rik,2010111I01Rik_pips1,2010111I01Rik_mef48,2010111I01Rik_mef
OG296_0	2010204K13Rik,2010204K13Rik_pips1,2010204K13Rik_mef48,2010204K13Rik_mef
OG297_0	2010300C02Rik,2010300C02Rik_pips1,2010300C02Rik_mef48,2010300C02Rik_mef
OG298_0	2010300F17Rik,2010300F17Rik_pips1,2010300F17Rik_mef48,2010300F17Rik_mef
OG299_0	2010305A19Rik,2010305A19Rik_pips1,2010305A19Rik_mef48,2010305A19Rik_mef
OG300_0	2010317E24Rik,2010317E24Rik_pips1,2010317E24Rik_mef48,2010317E24Rik_mef
OG301_0	2010321M09Rik,2010321M09Rik_pips1,2010321M09Rik_mef48,2010321M09Rik_mef
OG302_0	2200002D01Rik,2200002D01Rik_pips1,2200002D01Rik_mef48,2200002D01Rik_mef
OG303_0	2200002K05Rik,2200002K05Rik_pips1,2200002K05Rik_mef48,2200002K05Rik_mef
OG304_0	2210009G21Rik,2210009G21Rik_pips1,2210009G21Rik_mef48,2210009G21Rik_mef
OG305_0	2210010C17Rik,2210010C17Rik_pips1,2210010C17Rik_mef48,2210010C17Rik_mef
OG306_0	2210011C24Rik,2210011C24Rik_pips1,2210011C24Rik_mef48,2210011C24Rik_mef
OG307_0	2210012G02Rik,2210012G02Rik_pips1,2210012G02Rik_mef48,2210012G02Rik_mef
OG308_0	2210013O21Rik,2210013O21Rik_pips1,2210013O21Rik_mef48,2210013O21Rik_mef
OG309_0	2210015D19Rik,2210015D19Rik_pips1,2210015D19Rik_mef48,2210015D19Rik_mef
OG310_0	2210016F16Rik,2210016F16Rik_pips1,2210016F16Rik_mef48,2210016F16Rik_mef
OG311_0	2210016L21Rik,2210016L21Rik_pips1,2210016L21Rik_mef48,2210016L21Rik_mef
OG312_0	2210018M11Rik,2210018M11Rik_pips1,2210018M11Rik_mef48,2210018M11Rik_mef
OG313_0	2210020M01Rik,2210020M01Rik_pips1,2210020M01Rik_mef48,2210020M01Rik_mef
OG314_0	2210021J22Rik,2210021J22Rik_pips1,2210021J22Rik_mef48,2210021J22Rik_mef
OG315_0	2210403K04Rik,2210403K04Rik_pips1,2210403K04Rik_mef48,2210403K04Rik_mef
OG316_0	2210404J11Rik,2210404J11Rik_pips1,2210404J11Rik_mef48,2210404J11Rik_mef
OG317_0	2210404O07Rik,2210404O07Rik_pips1,2210404O07Rik_mef48,2210404O07Rik_mef
OG318_0	2210404O09Rik,2210404O09Rik_pips1,2210404O09Rik_mef48,2210404O09Rik_mef
OG319_0	2210406O10Rik,2210406O10Rik_pips1,2210406O10Rik_mef48,2210406O10Rik_mef
OG320_0	2210408F21Rik,2210408F21Rik_pips1,2210408F21Rik_mef48,2210408F21Rik_mef
OG321_0	2210408I21Rik,2210408I21Rik_pips1,2210408I21Rik_mef48,2210408I21Rik_mef
OG322_0	2210409E12Rik,2210409E12Rik_pips1,2210409E12Rik_mef48,2210409E12Rik_mef
OG323_0	2210411K11Rik,2210411K11Rik_pips1,2210411K11Rik_mef48,2210411K11Rik_mef
OG324_0	2210417K05Rik,2210417K05Rik_pips1,2210417K05Rik_mef48,2210417K05Rik_mef
OG325_0	2210418O10Rik,2210418O10Rik_pips1,2210418O10Rik_mef48,2210418O10Rik_mef
OG326_0	2300009A05Rik,2300009A05Rik_pips1,2300009A05Rik_mef48,2300009A05Rik_mef
OG327_0	2310001A20Rik,2310001A20Rik_pips1,2310001A20Rik_mef48,2310001A20Rik_mef
OG328_0	2310001H17Rik,2310001H17Rik_pips1,2310001H17Rik_mef48,2310001H17Rik_mef
OG329_0	2310002J15Rik,2310002J15Rik_pips1,2310002J15Rik_mef48,2310002J15Rik_mef
OG330_0	2310002L13Rik,2310002L13Rik_pips1,2310002L13Rik_mef48,2310002L13Rik_mef
OG331_0	2310003C23Rik,2310003C23Rik_pips1,2310003C23Rik_mef48,2310003C23Rik_mef
OG332_0	2310003F16Rik,2310003F16Rik_pips1,2310003F16Rik_mef48,2310003F16Rik_mef
OG333_0	2310003H01Rik,2310003H01Rik_pips1,2310003H01Rik_mef48,2310003H01Rik_mef
OG334_0	2310003L06Rik,2310003L06Rik_pips1,2310003L06Rik_mef48,2310003L06Rik_mef
OG335_0	2310003L22Rik,2310003L22Rik_pips1,2310003L22Rik_mef48,2310003L22Rik_mef
OG336_0	2310004I24Rik,2310004I24Rik_pips1,2310004I24Rik_mef48,2310004I24Rik_mef
OG337_0	2310004N24Rik,2310004N24Rik_pips1,2310004N24Rik_mef48,2310004N24Rik_mef
OG338_0	2310007B03Rik,2310007B03Rik_pips1,2310007B03Rik_mef48,2310007B03Rik_mef
OG339_0	2310008H04Rik,2310008H04Rik_pips1,2310008H04Rik_mef48,2310008H04Rik_mef
OG340_0	2310008H09Rik,2310008H09Rik_pips1,2310008H09Rik_mef48,2310008H09Rik_mef
OG341_0	2310009B15Rik,2310009B15Rik_pips1,2310009B15Rik_mef48,2310009B15Rik_mef
OG342_0	2310010G23Rik,2310010G23Rik_pips1,2310010G23Rik_mef48,2310010G23Rik_mef
OG343_0	2310010J17Rik,2310010J17Rik_pips1,2310010J17Rik_mef48,2310010J17Rik_mef
OG344_0	2310010M20Rik,2310010M20Rik_pips1,2310010M20Rik_mef48,2310010M20Rik_mef
OG345_0	2310011J03Rik,2310011J03Rik_pips1,2310011J03Rik_mef48,2310011J03Rik_mef
OG346_0	2310014L17Rik,2310014L17Rik_pips1,2310014L17Rik_mef48,2310014L17Rik_mef
OG347_0	2310015A10Rik,2310015A10Rik_pips1,2310015A10Rik_mef48,2310015A10Rik_mef
OG348_0	2310016M24Rik,2310016M24Rik_pips1,2310016M24Rik_mef48,2310016M24Rik_mef
OG349_0	2310021P13Rik,2310021P13Rik_pips1,2310021P13Rik_mef48,2310021P13Rik_mef
OG350_0	2310022A10Rik,2310022A10Rik_pips1,2310022A10Rik_mef48,2310022A10Rik_mef
OG351_0	2310022B05Rik,2310022B05Rik_pips1,2310022B05Rik_mef48,2310022B05Rik_mef
OG352_0	2310026L22Rik,2310026L22Rik_pips1,2310026L22Rik_mef48,2310026L22Rik_mef
OG353_0	2310028H24Rik,2310028H24Rik_pips1,2310028H24Rik_mef48,2310028H24Rik_mef
OG354_0	2310030G06Rik,2310030G06Rik_pips1,2310030G06Rik_mef48,2310030G06Rik_mef
OG355_0	2310030N02Rik,2310030N02Rik_pips1,2310030N02Rik_mef48,2310030N02Rik_mef
OG356_0	2310033P09Rik,2310033P09Rik_pips1,2310033P09Rik_mef48,2310033P09Rik_mef
OG357_0	2310034C09Rik,2310034C09Rik_pips1,2310034C09Rik_mef48,2310034C09Rik_mef
OG358_0	2310035C23Rik,2310035C23Rik_pips1,2310035C23Rik_mef48,2310035C23Rik_mef
OG359_0	2310035K24Rik,2310035K24Rik_pips1,2310035K24Rik_mef48,2310035K24Rik_mef
OG360_0	2310036O22Rik,2310036O22Rik_pips1,2310036O22Rik_mef48,2310036O22Rik_mef
OG361_0	2310037I24Rik,2310037I24Rik_pips1,2310037I24Rik_mef48,2310037I24Rik_mef
OG362_0	2310039H08Rik,2310039H08Rik_pips1,2310039H08Rik_mef48,2310039H08Rik_mef
OG363_0	2310042E22Rik,2310042E22Rik_pips1,2310042E22Rik_mef48,2310042E22Rik_mef
OG364_0	2310043J07Rik,2310043J07Rik_pips1,2310043J07Rik_mef48,2310043J07Rik_mef
OG365_0	2310043M15Rik,2310043M15Rik_pips1,2310043M15Rik_mef48,2310043M15Rik_mef
OG366_0	2310044G17Rik,2310044G17Rik_pips1,2310044G17Rik_mef48,2310044G17Rik_mef
OG367_0	2310044H10Rik,2310044H10Rik_pips1,2310044H10Rik_mef48,2310044H10Rik_mef
OG368_0	2310045N01Rik,2310045N01Rik_pips1,2310045N01Rik_mef48,2310045N01Rik_mef
OG369_0	2310046A06Rik,2310046A06Rik_pips1,2310046A06Rik_mef48,2310046A06Rik_mef
OG370_0	2310046K01Rik,2310046K01Rik_pips1,2310046K01Rik_mef48,2310046K01Rik_mef
OG371_0	2310046O06Rik,2310046O06Rik_pips1,2310046O06Rik_mef48,2310046O06Rik_mef
OG372_0	2310047B19Rik,2310047B19Rik_pips1,2310047B19Rik_mef48,2310047B19Rik_mef
OG373_0	2310047M10Rik,2310047M10Rik_pips1,2310047M10Rik_mef48,2310047M10Rik_mef
OG374_0	2310057M21Rik,2310057M21Rik_pips1,2310057M21Rik_mef48,2310057M21Rik_mef
OG375_0	2310057N15Rik,2310057N15Rik_pips1,2310057N15Rik_mef48,2310057N15Rik_mef
OG376_0	2310058D17Rik,2310058D17Rik_pips1,2310058D17Rik_mef48,2310058D17Rik_mef
OG377_0	2310061C15Rik,2310061C15Rik_pips1,2310061C15Rik_mef48,2310061C15Rik_mef
OG378_0	2310061I04Rik,2310061I04Rik_pips1,2310061I04Rik_mef48,2310061I04Rik_mef
OG379_0	2310067B10Rik,2310067B10Rik_pips1,2310067B10Rik_mef48,2310067B10Rik_mef
OG380_0	2310079F23Rik,2310079F23Rik_pips1,2310079F23Rik_mef48,2310079F23Rik_mef
OG381_0	2400001E08Rik,2400001E08Rik_pips1,2400001E08Rik_mef48,2400001E08Rik_mef
OG382_0	2400003C14Rik,2400003C14Rik_pips1,2400003C14Rik_mef48,2400003C14Rik_mef
OG383_0	2400009B08Rik,2400009B08Rik_pips1,2400009B08Rik_mef48,2400009B08Rik_mef
OG384_0	2410001C21Rik,2410001C21Rik_pips1,2410001C21Rik_mef48,2410001C21Rik_mef
OG385_0	2410002F23Rik,2410002F23Rik_pips1,2410002F23Rik_mef48,2410002F23Rik_mef
OG386_0	2410002I01Rik,2410002I01Rik_pips1,2410002I01Rik_mef48,2410002I01Rik_mef
OG387_0	2410002O22Rik,2410002O22Rik_pips1,2410002O22Rik_mef48,2410002O22Rik_mef
OG388_0	2410003K15Rik,2410003K15Rik_pips1,2410003K15Rik_mef48,2410003K15Rik_mef
OG389_0	2410003L11Rik,2410003L11Rik_pips1,2410003L11Rik_mef48,2410003L11Rik_mef
OG390_0	2410004A20Rik,2410004A20Rik_pips1,2410004A20Rik_mef48,2410004A20Rik_mef
OG391_0	2410004B18Rik,2410004B18Rik_pips1,2410004B18Rik_mef48,2410004B18Rik_mef
OG392_0	2410004N09Rik,2410004N09Rik_pips1,2410004N09Rik_mef48,2410004N09Rik_mef
OG393_0	2410004P03Rik,2410004P03Rik_pips1,2410004P03Rik_mef48,2410004P03Rik_mef
OG394_0	2410006H16Rik,2410006H16Rik_pips1,2410006H16Rik_mef48,2410006H16Rik_mef
OG395_0	2410012M07Rik,2410012M07Rik_pips1,2410012M07Rik_mef48,2410012M07Rik_mef
OG396_0	2410015M20Rik,2410015M20Rik_pips1,2410015M20Rik_mef48,2410015M20Rik_mef
OG397_0	2410016O06Rik,2410016O06Rik_pips1,2410016O06Rik_mef48,2410016O06Rik_mef
OG398_0	2410017I17Rik,2410017I17Rik_pips1,2410017I17Rik_mef48,2410017I17Rik_mef
OG399_0	2410017P09Rik,2410017P09Rik_pips1,2410017P09Rik_mef48,2410017P09Rik_mef
OG400_0	2410018L13Rik,2410018L13Rik_pips1,2410018L13Rik_mef48,2410018L13Rik_mef
OG401_0	2410018M08Rik,2410018M08Rik_pips1,2410018M08Rik_mef48,2410018M08Rik_mef
OG402_0	2410019O14Rik,2410019O14Rik_pips1,2410019O14Rik_mef48,2410019O14Rik_mef
OG403_0	2410022L05Rik,2410022L05Rik_pips1,2410022L05Rik_mef48,2410022L05Rik_mef
OG404_0	2410042D21Rik,2410042D21Rik_pips1,2410042D21Rik_mef48,2410042D21Rik_mef
OG405_0	2410066E13Rik,2410066E13Rik_pips1,2410066E13Rik_mef48,2410066E13Rik_mef
OG406_0	2410075B13Rik,2410075B13Rik_pips1,2410075B13Rik_mef48,2410075B13Rik_mef
OG407_0	2410076I21Rik,2410076I21Rik_pips1,2410076I21Rik_mef48,2410076I21Rik_mef
OG408_0	2410080I02Rik,2410080I02Rik_pips1,2410080I02Rik_mef48,2410080I02Rik_mef
OG409_0	2410089E03Rik,2410089E03Rik_pips1,2410089E03Rik_mef48,2410089E03Rik_mef
OG410_0	2410091C18Rik,2410091C18Rik_pips1,2410091C18Rik_mef48,2410091C18Rik_mef
OG411_0	2410127L17Rik,2410127L17Rik_pips1,2410127L17Rik_mef48,2410127L17Rik_mef
OG412_0	2410131K14Rik,2410131K14Rik_pips1,2410131K14Rik_mef48,2410131K14Rik_mef
OG413_0	2410133F24Rik,2410133F24Rik_pips1,2410133F24Rik_mef48,2410133F24Rik_mef
OG414_0	2410137F16Rik,2410137F16Rik_pips1,2410137F16Rik_mef48,2410137F16Rik_mef
OG415_0	2410137M14Rik,2410137M14Rik_pips1,2410137M14Rik_mef48,2410137M14Rik_mef
OG416_0	2410141K09Rik,2410141K09Rik_pips1,2410141K09Rik_mef48,2410141K09Rik_mef
OG417_0	2500002B13Rik,2500002B13Rik_pips1,2500002B13Rik_mef48,2500002B13Rik_mef
OG418_0	2500003M10Rik,2500003M10Rik_pips1,2500003M10Rik_mef48,2500003M10Rik_mef
OG419_0	2500004C02Rik,2500004C02Rik_pips1,2500004C02Rik_mef48,2500004C02Rik_mef
OG420_0	2510002D24Rik,2510002D24Rik_pips1,2510002D24Rik_mef48,2510002D24Rik_mef
OG421_0	2510003E04Rik,2510003E04Rik_pips1,2510003E04Rik_mef48,2510003E04Rik_mef
OG422_0	2510006D16Rik,2510006D16Rik_pips1,2510006D16Rik_mef48,2510006D16Rik_mef
OG423_0	2510009E07Rik,2510009E07Rik_pips1,2510009E07Rik_mef48,2510009E07Rik_mef
OG424_0	2510012J08Rik,2510012J08Rik_pips1,2510012J08Rik_mef48,2510012J08Rik_mef
OG425_0	2510039O18Rik,2510039O18Rik_pips1,2510039O18Rik_mef48,2510039O18Rik_mef
OG426_0	2510046G10Rik,2510046G10Rik_pips1,2510046G10Rik_mef48,2510046G10Rik_mef
OG427_0	2600006K01Rik,2600006K01Rik_pips1,2600006K01Rik_mef48,2600006K01Rik_mef
OG428_0	2610001J05Rik,2610001J05Rik_pips1,2610001J05Rik_mef48,2610001J05Rik_mef
OG429_0	2610002D18Rik,2610002D18Rik_pips1,2610002D18Rik_mef48,2610002D18Rik_mef
OG430_0	2610002I17Rik,2610002I17Rik_pips1,2610002I17Rik_mef48,2610002I17Rik_mef
OG431_0	2610002J02Rik,2610002J02Rik_pips1,2610002J02Rik_mef48,2610002J02Rik_mef
OG432_0	2610002M06Rik,2610002M06Rik_pips1,2610002M06Rik_mef48,2610002M06Rik_mef
OG433_0	2610005L07Rik,2610005L07Rik_pips1,2610005L07Rik_mef48,2610005L07Rik_mef
OG434_0	2610008E11Rik,2610008E11Rik_pips1,2610008E11Rik_mef48,2610008E11Rik_mef
OG435_0	2610015P09Rik,2610015P09Rik_pips1,2610015P09Rik_mef48,2610015P09Rik_mef
OG436_0	2610018G03Rik,2610018G03Rik_pips1,2610018G03Rik_mef48,2610018G03Rik_mef
OG437_0	2610019F03Rik,2610019F03Rik_pips1,2610019F03Rik_mef48,2610019F03Rik_mef
OG438_0	2610020C07Rik,2610020C07Rik_pips1,2610020C07Rik_mef48,2610020C07Rik_mef
OG439_0	2610020H08Rik,2610020H08Rik_pips1,2610020H08Rik_mef48,2610020H08Rik_mef
OG440_0	2610021A01Rik,2610021A01Rik_pips1,2610021A01Rik_mef48,2610021A01Rik_mef
OG441_0	2610021K21Rik,2610021K21Rik_pips1,2610021K21Rik_mef48,2610021K21Rik_mef
OG442_0	2610027L16Rik,2610027L16Rik_pips1,2610027L16Rik_mef48,2610027L16Rik_mef
OG443_0	2610029G23Rik,2610029G23Rik_pips1,2610029G23Rik_mef48,2610029G23Rik_mef
OG444_0	2610029I01Rik,2610029I01Rik_pips1,2610029I01Rik_mef48,2610029I01Rik_mef
OG445_0	2610034B18Rik,2610034B18Rik_pips1,2610034B18Rik_mef48,2610034B18Rik_mef
OG446_0	2610035D17Rik,2610035D17Rik_pips1,2610035D17Rik_mef48,2610035D17Rik_mef
OG447_0	2610035F20Rik,2610035F20Rik_pips1,2610035F20Rik_mef48,2610035F20Rik_mef
OG448_0	2610037D02Rik,2610037D02Rik_pips1,2610037D02Rik_mef48,2610037D02Rik_mef
OG449_0	2610039C10Rik,2610039C10Rik_pips1,2610039C10Rik_mef48,2610039C10Rik_mef
OG450_0	2610042L04Rik,2610042L04Rik_pips1,2610042L04Rik_mef48,2610042L04Rik_mef
OG451_0	2610044O15Rik,2610044O15Rik_pips1,2610044O15Rik_mef48,2610044O15Rik_mef
OG452_0	2610101N10Rik,2610101N10Rik_pips1,2610101N10Rik_mef48,2610101N10Rik_mef
OG453_0	2610203C20Rik,2610203C20Rik_pips1,2610203C20Rik_mef48,2610203C20Rik_mef
OG454_0	2610203C22Rik,2610203C22Rik_pips1,2610203C22Rik_mef48,2610203C22Rik_mef
OG455_0	2610204G07Rik,2610204G07Rik_pips1,2610204G07Rik_mef48,2610204G07Rik_mef
OG456_0	2610204G22Rik,2610204G22Rik_pips1,2610204G22Rik_mef48,2610204G22Rik_mef
OG457_0	2610301B20Rik,2610301B20Rik_pips1,2610301B20Rik_mef48,2610301B20Rik_mef
OG458_0	2610301G19Rik,2610301G19Rik_pips1,2610301G19Rik_mef48,2610301G19Rik_mef
OG459_0	2610305D13Rik,2610305D13Rik_pips1,2610305D13Rik_mef48,2610305D13Rik_mef
OG460_0	2610307P16Rik,2610307P16Rik_pips1,2610307P16Rik_mef48,2610307P16Rik_mef
OG461_0	2610318N02Rik,2610318N02Rik_pips1,2610318N02Rik_mef48,2610318N02Rik_mef
OG462_0	2610507B11Rik,2610507B11Rik_pips1,2610507B11Rik_mef48,2610507B11Rik_mef
OG463_0	2610507I01Rik,2610507I01Rik_pips1,2610507I01Rik_mef48,2610507I01Rik_mef
OG464_0	2610524H06Rik,2610524H06Rik_pips1,2610524H06Rik_mef48,2610524H06Rik_mef
OG465_0	2610528B01Rik,2610528B01Rik_pips1,2610528B01Rik_mef48,2610528B01Rik_mef
OG466_0	2610528E23Rik,2610528E23Rik_pips1,2610528E23Rik_mef48,2610528E23Rik_mef
OG467_0	2610528J11Rik,2610528J11Rik_pips1,2610528J11Rik_mef48,2610528J11Rik_mef
OG468_0	2700007P21Rik,2700007P21Rik_pips1,2700007P21Rik_mef48,2700007P21Rik_mef
OG469_0	2700023E23Rik,2700023E23Rik_pips1,2700023E23Rik_mef48,2700023E23Rik_mef
OG470_0	2700029M09Rik,2700029M09Rik_pips1,2700029M09Rik_mef48,2700029M09Rik_mef
OG471_0	2700033N17Rik,2700033N17Rik_pips1,2700033N17Rik_mef48,2700033N17Rik_mef
OG472_0	2700038G22Rik,2700038G22Rik_pips1,2700038G22Rik_mef48,2700038G22Rik_mef
OG473_0	2700046G09Rik,2700046G09Rik_pips1,2700046G09Rik_mef48,2700046G09Rik_mef
OG474_0	2700049A03Rik,2700049A03Rik_pips1,2700049A03Rik_mef48,2700049A03Rik_mef
OG475_0	2700050L05Rik,2700050L05Rik_pips1,2700050L05Rik_mef48,2700050L05Rik_mef
OG476_0	2700060E02Rik,2700060E02Rik_pips1,2700060E02Rik_mef48,2700060E02Rik_mef
OG477_0	2700062C07Rik,2700062C07Rik_pips1,2700062C07Rik_mef48,2700062C07Rik_mef
OG478_0	2700069I18Rik,2700069I18Rik_pips1,2700069I18Rik_mef48,2700069I18Rik_mef
OG479_0	2700073G19Rik,2700073G19Rik_pips1,2700073G19Rik_mef48,2700073G19Rik_mef
OG480_0	2700078E11Rik,2700078E11Rik_pips1,2700078E11Rik_mef48,2700078E11Rik_mef
OG481_0	2700081O15Rik,2700081O15Rik_pips1,2700081O15Rik_mef48,2700081O15Rik_mef
OG482_0	2700086A05Rik,2700086A05Rik_pips1,2700086A05Rik_mef48,2700086A05Rik_mef
OG483_0	2700089E24Rik,2700089E24Rik_pips1,2700089E24Rik_mef48,2700089E24Rik_mef
OG484_0	2700094K13Rik,2700094K13Rik_pips1,2700094K13Rik_mef48,2700094K13Rik_mef
OG485_0	2700097O09Rik,2700097O09Rik_pips1,2700097O09Rik_mef48,2700097O09Rik_mef
OG486_0	2810001G20Rik,2810001G20Rik_pips1,2810001G20Rik_mef48,2810001G20Rik_mef
OG487_0	2810002D19Rik,2810002D19Rik_pips1,2810002D19Rik_mef48,2810002D19Rik_mef
OG488_0	2810002N01Rik,2810002N01Rik_pips1,2810002N01Rik_mef48,2810002N01Rik_mef
OG489_0	2810004N23Rik,2810004N23Rik_pips1,2810004N23Rik_mef48,2810004N23Rik_mef
OG490_0	2810006K23Rik,2810006K23Rik_pips1,2810006K23Rik_mef48,2810006K23Rik_mef
OG491_0	2810008D09Rik,2810008D09Rik_pips1,2810008D09Rik_mef48,2810008D09Rik_mef
OG492_0	2810008M24Rik,2810008M24Rik_pips1,2810008M24Rik_mef48,2810008M24Rik_mef
OG493_0	2810011L19Rik,2810011L19Rik_pips1,2810011L19Rik_mef48,2810011L19Rik_mef
OG494_0	2810021B07Rik,2810021B07Rik_pips1,2810021B07Rik_mef48,2810021B07Rik_mef
OG495_0	2810021J22Rik,2810021J22Rik_pips1,2810021J22Rik_mef48,2810021J22Rik_mef
OG496_0	2810025M15Rik,2810025M15Rik_pips1,2810025M15Rik_mef48,2810025M15Rik_mef
OG497_0	2810030E01Rik,2810030E01Rik_pips1,2810030E01Rik_mef48,2810030E01Rik_mef
OG498_0	2810032G03Rik,2810032G03Rik_pips1,2810032G03Rik_mef48,2810032G03Rik_mef
OG499_0	2810046L04Rik,2810046L04Rik_pips1,2810046L04Rik_mef48,2810046L04Rik_mef
OG500_0	2810055F11Rik,2810055F11Rik_pips1,2810055F11Rik_mef48,2810055F11Rik_mef
OG501_0	2810403A07Rik,2810403A07Rik_pips1,2810403A07Rik_mef48,2810403A07Rik_mef
OG502_0	2810403D21Rik,2810403D21Rik_pips1,2810403D21Rik_mef48,2810403D21Rik_mef
OG503_0	2810405K02Rik,2810405K02Rik_pips1,2810405K02Rik_mef48,2810405K02Rik_mef
OG504_0	2810407C02Rik,2810407C02Rik_pips1,2810407C02Rik_mef48,2810407C02Rik_mef
OG505_0	2810408A11Rik,2810408A11Rik_pips1,2810408A11Rik_mef48,2810408A11Rik_mef
OG506_0	2810408I11Rik,2810408I11Rik_pips1,2810408I11Rik_mef48,2810408I11Rik_mef
OG507_0	2810408M09Rik,2810408M09Rik_pips1,2810408M09Rik_mef48,2810408M09Rik_mef
OG508_0	2810410L24Rik,2810410L24Rik_pips1,2810410L24Rik_mef48,2810410L24Rik_mef
OG509_0	2810417H13Rik,2810417H13Rik_pips1,2810417H13Rik_mef48,2810417H13Rik_mef
OG510_0	2810422J05Rik,2810422J05Rik_pips1,2810422J05Rik_mef48,2810422J05Rik_mef
OG511_0	2810422O20Rik,2810422O20Rik_pips1,2810422O20Rik_mef48,2810422O20Rik_mef
OG512_0	2810428I15Rik,2810428I15Rik_pips1,2810428I15Rik_mef48,2810428I15Rik_mef
OG513_0	2810429I04Rik,2810429I04Rik_pips1,2810429I04Rik_mef48,2810429I04Rik_mef
OG514_0	2810430I11Rik,2810430I11Rik_pips1,2810430I11Rik_mef48,2810430I11Rik_mef
OG515_0	2810432D09Rik,2810432D09Rik_pips1,2810432D09Rik_mef48,2810432D09Rik_mef
OG516_0	2810432L12Rik,2810432L12Rik_pips1,2810432L12Rik_mef48,2810432L12Rik_mef
OG517_0	2810433D01Rik,2810433D01Rik_pips1,2810433D01Rik_mef48,2810433D01Rik_mef
OG518_0	2810442I21Rik,2810442I21Rik_pips1,2810442I21Rik_mef48,2810442I21Rik_mef
OG519_0	2810442N19Rik,2810442N19Rik_pips1,2810442N19Rik_mef48,2810442N19Rik_mef
OG520_0	2810453I06Rik,2810453I06Rik_pips1,2810453I06Rik_mef48,2810453I06Rik_mef
OG521_0	2810455O05Rik,2810455O05Rik_pips1,2810455O05Rik_mef48,2810455O05Rik_mef
OG522_0	2810468N07Rik,2810468N07Rik_pips1,2810468N07Rik_mef48,2810468N07Rik_mef
OG523_0	2810474O19Rik,2810474O19Rik_pips1,2810474O19Rik_mef48,2810474O19Rik_mef
OG524_0	2900002K06Rik,2900002K06Rik_pips1,2900002K06Rik_mef48,2900002K06Rik_mef
